ホッケー	NOUN	hɑkki	hokkee
の	ADP	now	no
長	NOUN	t͡ʃu	chou
を	ADP	wow	wo
務め	VERB	tsʌtowm	tsutome
た	AUX	tɑ	ta
。	PUNCT	.	.

亨進	PROPN	tʊɹu	tooru
の	ADP	now	no
祝辞	NOUN	ʃjukʌd͡ʒi	shukuji
の	ADP	now	no
最中	NOUN	sejɪkʌu	saichuu
,	PUNCT	,	,
約	PART	jɑku	yaku
10	NUM	10	10
分	NOUN	fʌn	fun
間	NOUN	kæn	kan
に	ADP	ni	ni
渡り	NOUN	wɑtɑɹi	watari
回線	NOUN	ksən	kaisen
トラブル	NOUN	tɔɹəbʊɹu	toraburu
の	ADP	now	no
為	NOUN	tejm	tame
に	ADP	ni	ni
映像	NOUN	ɪzu	eizou
が	ADP	ɡɑ	ga
配信	VERB	hejajʃɪn	haishin
さ	AUX	sɑ	sa
れ	AUX	ɹej	re
なかっ	AUX	nɑkætsu	nakatsu
た	AUX	tɑ	ta
。	PUNCT	.	.

1285	NUM	1285	1285
年	NOUN	nɛn	nen
、	PUNCT	,	,
ヘンリク	PROPN	hɛnɹiku	henriku
4	NUM	4	4
世	NOUN	jow	yo
は	ADP	hɑ	ha
司教	NOUN	ʃɪkju	shikyou
から	ADP	kɛɹə	kara
聖職者	NOUN	sɪʃɑkəʃə	seishokusha
に対する	ADP	ni	ni
影響力	NOUN	ajkjɔɹiowku	eikyouryoku
を	ADP	wow	wo
奪い取る	VERB	jubaj	ubai
こと	SCONJ	kowtow	koto
に	ADP	ni	ni
成功	VERB	sejiku	seikou
し	AUX	ʃi	shi
、	PUNCT	,	,
ヌィサ	PROPN	nuizə	nuisa
=	NOUN	=	=
オトムフフ	PROPN	owtowmjəfufu	otomufufu
公国	NOUN	kkowku	koukoku
内	NOUN	naj	nai
の	ADP	now	no
司教	NOUN	ʃɪkju	shikyou
領	NOUN	ɹju	ryou
の	ADP	now	no
一部	NOUN	it͡ʃibu	ichibu
を	ADP	wow	wo
没収	VERB	bɔsʌu	bosshuu
し	AUX	ʃi	shi
た	AUX	tɑ	ta
。	PUNCT	.	.

その	DET	sənow	sono
中	NOUN	nɑkə	naka
で	ADP	di	de
【	PUNCT	(	(
3	NUM	3	3
.	PUNCT	.	.
事業	NOUN	d͡ʒɪɡju	jigyou
場内	NOUN	d͡ʒawnaj	jounai
・	SYM	・	・
産業	NOUN	sæŋju	sangyou
保健	NOUN	hɑkən	hoken
スタッフ	NOUN	sutɑfu	sutaffu
による	ADP	najajɔɹu	niyoru
ケア	NOUN	ki	kea
】	PUNCT	)	)
は	ADP	hɑ	ha
、	PUNCT	,	,
産業医	NOUN	sæŋju	sangyou
、	PUNCT	,	,
衛生	NOUN	ajsej	eisei
管理者	NOUN	kænɹɪʃə	kanrisha
、	PUNCT	,	,
保健	NOUN	hɑkən	hoken
師	NOUN	ʃi	shi
など	ADP	nejdow	nado
も	ADP	mow	mo
担い手	NOUN	najnɑt	ninaite
の	ADP	now	no
例	NOUN	ɹejaj	rei
と	ADP	tə	to
さ	VERB	sɑ	sa
れ	AUX	ɹej	re
て	SCONJ	ti	te
いる	AUX	ɹ̩u	iru
が	SCONJ	ɡɑ	ga
、	PUNCT	,	,
産業医	NOUN	sæŋju	sangyou
の	ADP	now	no
中	NOUN	nɑkə	naka
で	ADP	di	de
精神科	NOUN	sɪʃɪŋkə	seishinka
・	SYM	・	・
心療内科	NOUN	ʃɪnɹiu	shinryou
の	ADP	now	no
専門医	NOUN	sɛnmowni	senmon'i
である	AUX	dɹ̩u	dearu
者	NOUN	mownow	mono
は	ADP	hɑ	ha
、	PUNCT	,	,
全体	NOUN	zɛntaj	zentai
の	ADP	now	no
約	PART	jɑku	yaku
15	NUM	15	15
%	NOUN	%	%
しか	ADP	ʃajkə	shika
おら	VERB	ɔɹə	ora
ず	AUX	zu	zu
、	PUNCT	,	,
衛生	NOUN	ajsej	eisei
管理者	NOUN	kænɹɪʃə	kanrisha
や	ADP	jɑ	ya
保健	NOUN	hɑkən	hoken
師	NOUN	ʃi	shi
も	ADP	mow	mo
、	PUNCT	,	,
ケガ	NOUN	kiɡə	kega
や	ADP	jɑ	ya
感染症	NOUN	kænsənʃu	kansenshou
予防	NOUN	jowbu	yobou
など	ADP	nejdow	nado
の	ADP	now	no
安全	NOUN	ænzən	anzen
衛生	NOUN	ajsej	eisei
相談	NOUN	sawdən	soudan
が	ADP	ɡɑ	ga
中心	NOUN	t͡ʃʌuʃən	chuushin
と	ADP	tə	to
なる	VERB	nɹu	naru
ため	SCONJ	tejm	tame
、	PUNCT	,	,
メンタルヘルス	NOUN	mɛntɑɹuhɹ̩usu	mentaruherusu
ケア	NOUN	ki	kea
のみ	ADP	nowmi	nomi
の	ADP	now	no
専門職	NOUN	sɛnmənʃowku	senmonshoku
という	ADP	toju	toiu
位置づけ	NOUN	it͡ʃi	ichi
に	ADP	ni	ni
は	ADP	hɑ	ha
さ	VERB	sɑ	sa
れ	AUX	ɹej	re
て	SCONJ	ti	te
い	AUX	aj	i
ない	AUX	naj	nai
。	PUNCT	.	.

防波堤	NOUN	bhətɛ	bouhatei
の	ADP	now	no
根	NOUN	ni	ne
魚	NOUN	sɑkænə	sakana
を	ADP	wow	wo
探り	VERB	sæɡɹ̩i	saguri
釣る	VERB	tsʊɹu	tsuru
ヘチ	PROPN	hɛt͡ʃi	hechi
釣り	NOUN	tsɹ̩i	tsuri
に	ADP	ni	ni
も	ADP	mow	mo
、	PUNCT	,	,
軽量	ADJ	kɪɹiu	keiryou
で	AUX	di	de
ある	AUX	ɹ̩u	aru
こと	SCONJ	kowtow	koto
から	ADP	kɛɹə	kara
竿	NOUN	saw	sao
を	ADP	wow	wo
含め	VERB	fukum	fukume
た	AUX	tɑ	ta
釣り	NOUN	tsɹ̩i	tsuri
道具	NOUN	dawɡʌ	dougu
全体	NOUN	zɛntaj	zentai
の	ADP	now	no
操作性	NOUN	ssəsej	sousasei
が	ADP	ɡɑ	ga
上がる	VERB	ɑɡə	aga
ため	SCONJ	tejm	tame
、	PUNCT	,	,
片	NOUN	hɛn	hen
軸受け	NOUN	d͡ʒɪkəjuk	jikuuke
リール	NOUN	ɹɪɹ̩u	riiru
が	ADP	ɡɑ	ga
用い	VERB	mɑt͡ʃi	mochii
られる	AUX	ɹɛɹiɹu	rareru
。	PUNCT	.	.

なお	CCONJ	naw	nao
、	PUNCT	,	,
「	PUNCT	(	(
テジャス	PROPN	tɛjɑsu	tejasu
」	PUNCT	)	)
と	ADP	tə	to
は	ADP	hɑ	ha
サンスクリット	NOUN	sænsəkɹ̩itow	sansukuritto
で	ADP	di	de
「	PUNCT	(	(
火	NOUN	haj	hi
」	PUNCT	)	)
を	ADP	wow	wo
意味	VERB	ɪmi	imi
し	AUX	ʃi	shi
、	PUNCT	,	,
「	PUNCT	(	(
光り輝く	VERB	hajkɑɹi	hikari
」	PUNCT	)	)
と	ADP	tə	to
の	ADP	now	no
意味	NOUN	ɪmi	imi
も	ADP	mow	mo
備える	VERB	sɑn	sonae
。	PUNCT	.	.

希望	VERB	kɪbu	kibou
し	AUX	ʃi	shi
た	AUX	tɑ	ta
事務所	NOUN	d͡ʒajməʃow	jimusho
から	ADP	kɛɹə	kara
「	PUNCT	(	(
出産	NOUN	ʃʌsən	shussan
の	ADP	now	no
可能性	NOUN	kənsej	kanousei
が	ADP	ɡɑ	ga
ある	VERB	ɹ̩u	aru
から	SCONJ	kɛɹə	kara
」	PUNCT	)	)
「	PUNCT	(	(
女性	NOUN	d͡ʒowsej	josei
は	ADP	hɑ	ha
使い	VERB	tsukaj	tsukai
にくい	AUX	nɪkui	nikui
」	PUNCT	)	)
など	ADP	nejdow	nado
と	ADP	tə	to
断ら	VERB	kətawwɑɹə	kotowara
れる	AUX	ɹiɹ̩u	reru
。	PUNCT	.	.

亜衣	PROPN	aj	ai
の	ADP	now	no
クラス	NOUN	kʊɹɑsu	kurasu
の	ADP	now	no
担任教師	NOUN	tænɪn	tannin
。	PUNCT	.	.

根本	NOUN	kɑnpɑn	konpon
は	ADP	hɑ	ha
祖父	NOUN	sɔfu	sofu
から	ADP	kɛɹə	kara
「	PUNCT	(	(
いずれ	ADV	ɪʒɹ̩	izure
根本	NOUN	kɑnpɑn	konpon
家	NOUN	ii	ie
を	ADP	wow	wo
支える	VERB	sɑs	sasae
人物	NOUN	d͡ʒɪnbʊtsu	jinbutsu
」	PUNCT	)	)
と	ADP	tə	to
し	VERB	ʃi	shi
て	SCONJ	ti	te
目	NOUN	mi	me
を	ADP	wow	wo
かけ	VERB	kejk	kake
られ	AUX	ɹɛɹ	rare
正教	NOUN	sikju	seikyou
の	ADP	now	no
幼児	NOUN	jd͡ʒi	youji
洗礼	NOUN	sɛnɹejaj	senrei
を	ADP	wow	wo
受け	VERB	juk	uke
た	AUX	tɑ	ta
。	PUNCT	.	.

この	DET	kownow	kono
頃	NOUN	ɡɔɹow	goro
の	ADP	now	no
共演者	NOUN	kjənʃə	kyouensha
に	ADP	ni	ni
ナット	NOUN	nætow	natto
・	SYM	・	・
アダレイ	PROPN	ədɑɹ̩ej	adarei
、	PUNCT	,	,
エディ	PROPN	idi	edi
・	SYM	・	・
コスタ	PROPN	kɑsutə	kosuta
、	PUNCT	,	,
チャーリー	PROPN	t͡ʃɹ̩ii	chaarii
・	SYM	・	・
バード	NOUN	bɑdow	baado
が	ADP	ɡɑ	ga
いる	VERB	ɹ̩u	iru
。	PUNCT	.	.

それら	PRON	sɔɹɛɹə	sorera
は	ADP	hɑ	ha
第三者	NOUN	dejsənʃə	daisansha
に	ADP	ni	ni
委ねる	VERB	judejn	yudane
内済	NOUN	nejsaj	naisai
という	ADP	toju	toiu
扱い	NOUN	ɑtsukaj	atsukai
と	ADP	tə	to
なり	VERB	nɑɹi	nari
、	PUNCT	,	,
その	DET	sənow	sono
内済	NOUN	nejsaj	naisai
にて	ADP	najt	nite
「	PUNCT	(	(
他の	ADJ	hɑkɑnow	hokano
者	NOUN	mownow	mono
に	ADP	ni	ni
小屋掛け	VERB	kojə	koya
さ	AUX	sɑ	sa
せ	AUX	sawθist	se
ない	AUX	naj	nai
こと	SCONJ	kowtow	koto
」	PUNCT	)	)
「	PUNCT	(	(
薬師	NOUN	kusɹ̩ɪʃi	kusurishi
堂	NOUN	du	dou
の	ADP	now	no
入	NOUN	najʌu	nyuu
仏	NOUN	howtowk	hotoke
は	ADP	hɑ	ha
須走村	PROPN	sʌbɑʃɪɹi	subashiri
が	ADP	ɡɑ	ga
行う	VERB	əkɑnaw	okonau
こと	SCONJ	kowtow	koto
」	PUNCT	)	)
「	PUNCT	(	(
内院散銭	NOUN	nejɪn	naiin
は	ADP	hɑ	ha
一番	NOUN	it͡ʃibən	ichiban
拾い	NOUN	hɪɹoj	hiroi
を	ADP	wow	wo
大宮	PROPN	umijə	oomiya
と	ADP	tə	to
須走	PROPN	sʌbɑʃɪɹi	subashiri
で	ADP	di	de
6	NUM	6	6
:	SYM	:	:
4	NUM	4	4
で	ADP	di	de
分け	VERB	wejk	wake
、	PUNCT	,	,
2	NUM	2	2
番	NOUN	bæn	ban
拾い	NOUN	hɪɹoj	hiroi
は	ADP	hɑ	ha
須走	PROPN	sʌbɑʃɪɹi	subashiri
が	ADP	ɡɑ	ga
得る	VERB	ɪɹu	eru
もの	NOUN	mownow	mono
と	ADP	tə	to
する	VERB	sjɹ̩ɹ̩u	suru
」	PUNCT	)	)
という	ADP	toju	toiu
決定	NOUN	kɛtɪaj	kettei
と	ADP	tə	to
なり	VERB	nɑɹi	nari
、	PUNCT	,	,
以後	NOUN	iɡow	igo
これら	PRON	kɔɹɛɹə	korera
は	ADP	hɑ	ha
遵守	VERB	d͡ʒʌnʃu	junshu
さ	AUX	sɑ	sa
れ	AUX	ɹej	re
た	AUX	tɑ	ta
。	PUNCT	.	.

欧	PROPN	u	ou
米	PROPN	kowm	kome
の	ADP	now	no
新聞	NOUN	ʃɪnbʌn	shinbun
で	ADP	di	de
“	PUNCT	“	“
公平	ADJ	kej	kouhei
公正	NOUN	kawsej	kousei
の	ADP	now	no
立場	NOUN	tæt͡ʃajbə	tachiba
から	ADP	kɛɹə	kara
書く	VERB	kɑku	kaku
”	PUNCT	”	”
など	ADP	nejdow	nado
と	ADP	tə	to
言っ	VERB	ɪtsʌtsu	itsutsu
て	SCONJ	ti	te
いる	AUX	ɹ̩u	iru
新聞	NOUN	ʃɪnbʌn	shinbun
は	ADP	hɑ	ha
あり	VERB	ɑɹi	ari
ませ	AUX	mejz	mase
ん	AUX	ɛn	n
。	PUNCT	.	.

同じく	CCONJ	ɑnɑd͡ʒi	onaji
作家	NOUN	sæə	sakka
の	ADP	now	no
小林	PROPN	kowbɑjɑʃi	kobayashi
泰三	PROPN	tajzu	taizou
、	PUNCT	,	,
田中	PROPN	tɑnɑkə	tanaka
啓文	PROPN	hɪɹowfjumi	hirofumi
、	PUNCT	,	,
田中	PROPN	tɑnɑkə	tanaka
哲弥	PROPN	tɛtsujə	tetsuya
と	ADP	tə	to
合わせ	VERB	əwə	awa
て	SCONJ	ti	te
「	PUNCT	(	(
まんが	NOUN	mæŋɡə	manga
カルテット	NOUN	kɹ̩ətɪtow	karutetto
」	PUNCT	)	)
と	ADP	tə	to
呼ば	VERB	jowbə	yoba
れる	AUX	ɹiɹ̩u	reru
。	PUNCT	.	.

案内所	NOUN	ænejajd͡ʒow	annaijo
は	ADP	hɑ	ha
木造	NOUN	mowkəzu	mokuzou
2階建て	NOUN	2	2
延べ	PART	nowb	nobe
73	NUM	73	73
平方メートル	NOUN	haju	heihou
の	ADP	now	no
3LDK	NOUN	3ldk	3LDK
。	PUNCT	.	.

先月	NOUN	sɛŋɡtsu	sengetsu
に	ADP	ni	ni
倒産	VERB	tsən	tousan
し	AUX	ʃi	shi
た	AUX	tɑ	ta
企業	NOUN	kɪɡju	kigyou
の	ADP	now	no
数	NOUN	kɑzu	kazu
は	ADP	hɑ	ha
、	PUNCT	,	,
新興国	NOUN	ʃɪŋkkowku	shinkoukoku
向け	NOUN	mjuk	muke
の	ADP	now	no
輸出	NOUN	jʌʃətsu	yushutsu
が	ADP	ɡɑ	ga
回復	VERB	kajfuku	kaifuku
し	AUX	ʃi	shi
た	AUX	tɑ	ta
こと	SCONJ	kowtow	koto
で	ADP	di	de
製造業	NOUN	sizawɡju	seizougyou
の	ADP	now	no
倒産	NOUN	tsən	tousan
件数	NOUN	kɛnsəu	kensuu
が	ADP	ɡɑ	ga
減っ	VERB	hɛtsu	hetsu
た	AUX	tɑ	ta
こと	SCONJ	kowtow	koto
など	ADP	nejdow	nado
から	ADP	kɛɹə	kara
、	PUNCT	,	,
2	NUM	2	2
か月	NOUN	kɑ	ka
ぶり	NOUN	bʊɹi	buri
に	ADP	ni	ni
減少	NOUN	d͡ʒɛnʃu	genshou
に	ADP	ni	ni
転じ	VERB	tɛnd͡ʒi	tenji
まし	AUX	mæʃi	mashi
た	AUX	tɑ	ta
。	PUNCT	.	.

週刊朝日	PROPN	ʃʌukænəsɑhi	shuukan'asahi
で	ADP	di	de
も	ADP	mow	mo
竹下	PROPN	tɑkəʃitə	takeshita
氏	NOUN	ʃi	shi
に	ADP	ni	ni
取材	NOUN	ʃuzaj	shuzai
を	ADP	wow	wo
申し入れ	VERB	mawʃəajɹ	moushiire
た	AUX	tɑ	ta
よう	AUX	ju	you
です	AUX	dɛsu	desu
が	SCONJ	ɡɑ	ga
,	PUNCT	,	,
記事	NOUN	kid͡ʒi	kiji
で	ADP	di	de
は	ADP	hɑ	ha
竹下	PROPN	tɑkəʃitə	takeshita
氏	NOUN	ʃi	shi
が	ADP	ɡɑ	ga
“	PUNCT	“	“
個人的	ADJ	kəd͡ʒɪntɛki	kojinteki
な	AUX	nɑ	na
こと	SCONJ	kowtow	koto
な	AUX	nɑ	na
ので	SCONJ	nowd	node
回答	VERB	kejtu	kaitou
でき	AUX	dɛki	deki
ませ	AUX	mejz	mase
ん	AUX	ɛn	n
”	PUNCT	”	”
と	ADP	tə	to
回答	VERB	kejtu	kaitou
し	AUX	ʃi	shi
た	AUX	tɑ	ta
と	SCONJ	tə	to
さ	VERB	sɑ	sa
れ	AUX	ɹej	re
て	SCONJ	ti	te
い	AUX	aj	i
ます	AUX	mɑsu	masu
。	PUNCT	.	.

現在	NOUN	d͡ʒɛnzaj	genzai
、	PUNCT	,	,
重い	ADJ	owmoj	omoi
症状	NOUN	ʃd͡ʒu	shoujou
の	ADP	now	no
患者	NOUN	kænjə	kanja
は	ADP	hɑ	ha
ない	ADJ	naj	nai
。	PUNCT	.	.

デフレ	NOUN	dɪfɹ	defure
退治	NOUN	tejajd͡ʒi	taiji
の	ADP	now	no
ため	NOUN	tejm	tame
に	ADP	ni	ni
は	ADP	hɑ	ha
、	PUNCT	,	,
ヘリコプター	NOUN	hɛɹɪkəpətɑ	herikoputaa
から	ADP	kɛɹə	kara
お札	NOUN	ow	o
を	ADP	wow	wo
ばらまい	VERB	bɑɹəməi	baramai
て	SCONJ	ti	te
も	ADP	mow	mo
よい	AUX	joj	yoi
、と	ADP	,	,
言い放っ	VERB	ɪi	ii
た	AUX	tɑ	ta
こと	SCONJ	kowtow	koto
も	ADP	mow	mo
ある	VERB	ɹ̩u	aru
。	PUNCT	.	.

「	PUNCT	(	(
初めて	ADV	hɑd͡ʒəmit	hajimete
の	ADP	now	no
街	NOUN	mɑki	machi
で	ADP	di	de
」	PUNCT	)	)
は	ADP	hɑ	ha
現在	NOUN	d͡ʒɛnzaj	genzai
も	ADP	mow	mo
菊正宗	PROPN	kiku	kiku
酒造	NOUN	ʃuzu	shuzou
の	ADP	now	no
TV	NOUN	tv	TV
コマーシャル	NOUN	kowmæʃɹu	komaasharu
で	ADP	di	de
歌声	NOUN	jutəɡow	utagoe
が	ADP	ɡɑ	ga
使用	VERB	ʃɪju	shiyou
さ	AUX	sɑ	sa
れ	AUX	ɹej	re
て	SCONJ	ti	te
いる	AUX	ɹ̩u	iru
が	SCONJ	ɡɑ	ga
、	PUNCT	,	,
2009	NUM	2009	2009
年	NOUN	nɛn	nen
に	ADP	ni	ni
は	ADP	hɑ	ha
ジェロ	PROPN	d͡ʒɪɹow	jiero
が	ADP	ɡɑ	ga
歌う	VERB	jutaw	utau
バージョン	NOUN	bəd͡ʒən	baajon
も	ADP	mow	mo
使用	VERB	ʃɪju	shiyou
さ	AUX	sɑ	sa
れ	AUX	ɹej	re
た	AUX	tɑ	ta
。	PUNCT	.	.

値段	NOUN	nɛdæn	nedan
に	ADP	ni	ni
比べ	VERB	kɹəb	kurabe
、	PUNCT	,	,
味	NOUN	ɑd͡ʒi	aji
は	ADP	hɑ	ha
非常	ADJ	hɪd͡ʒu	hijou
に	AUX	ni	ni
良い	ADJ	joj	yoi
ので	SCONJ	nowd	node
一度	ADV	it͡ʃidow	ichido
訪れ	VERB	owtowʒɹ̩	otozure
て	SCONJ	ti	te
みる	AUX	majɹ̩u	miru
の	SCONJ	now	no
が	ADP	ɡɑ	ga
よろしい	ADJ	jɔɹowʃi	yoroshii
か	PART	kɑ	ka
と	ADP	tə	to
思い	VERB	owmoj	omoi
ます	AUX	mɑsu	masu
。	PUNCT	.	.

勝平	PROPN	kæuhɪɹə	katsuhira
に	ADP	ni	ni
無理やり	ADV	mʊɹi	muri
体	NOUN	kɑɹɑdə	karada
を	ADP	wow	wo
奪わ	VERB	jubəwə	ubawa
れ	AUX	ɹej	re
そうに	AUX	sawni	souni
なっ	AUX	nætsu	natsu
て	SCONJ	ti	te
い	AUX	aj	i
た	AUX	tɑ	ta
瑠璃子	PROPN	ɹʊɹikow	ruriko
を	ADP	wow	wo
救う	VERB	sukʌu	sukuu
ため	SCONJ	tejm	tame
勝平	PROPN	kæuhɪɹə	katsuhira
を	ADP	wow	wo
殺害	VERB	sætsuɡaj	satsugai
し	AUX	ʃi	shi
、	PUNCT	,	,
服役	VERB	fukuɛki	fukueki
。	PUNCT	.	.

日本ビクター	PROPN	nɪpɑnbɪkutɑ	nipponbikutaa
は	ADP	hɑ	ha
、	PUNCT	,	,
通常	NOUN	tsuəd͡ʒu	tsuujou
の	ADP	now	no
装着	NOUN	sawʃɑku	souchaku
と	ADP	tə	to
、	PUNCT	,	,
耳	NOUN	mimi	mimi
に	ADP	ni	ni
掛ける	VERB	kejk	kake
2	NUM	2	2
種類	NOUN	ʃʊɹui	shurui
の	ADP	now	no
装着	NOUN	sawʃɑku	souchaku
方法	NOUN	hu	houhou
が	ADP	ɡɑ	ga
選	VERB	sɛn	sen
べる	AUX	bɛɹ̩u	beru
密閉	NOUN	mɪpej	mippei
型	NOUN	kɑtə	kata
インナーイヤヘッドホン	PROPN	ɪnæjəhɛdowən	innaaiyaheddohon
「	PUNCT	(	(
HA	NOUN	hɑ	HA
―	SYM	-	-
FX	PROPN	fks	FX
16	NUM	16	16
」	PUNCT	)	)
を	ADP	wow	wo
、	PUNCT	,	,
11月	NOUN	11	11
上旬	NOUN	d͡ʒd͡ʒən	joujun
に	ADP	ni	ni
発売	VERB	hætsubaj	hatsubai
する	AUX	sjɹ̩ɹ̩u	suru
。	PUNCT	.	.

食品	NOUN	ʃɑkuhɪn	shokuhin
、	PUNCT	,	,
医薬品	NOUN	ajajækuhɪn	iyakuhin
、	PUNCT	,	,
口紅	NOUN	kət͡ʃɪbɛni	kuchibeni
など	ADP	nejdow	nado
の	ADP	now	no
化粧品	NOUN	kɛʃhæn	keshouhin
、	PUNCT	,	,
衣服	NOUN	ɪfjuku	ifuku
など	ADP	nejdow	nado
の	ADP	now	no
工業製品	NOUN	kawɡjawshɪn	kougyouseihin
など	ADP	nejdow	nado
の	ADP	now	no
着色料	NOUN	t͡ʃɑkəʃɑkɹiu	chakushokuryou
、	PUNCT	,	,
食品添加物	NOUN	ʃɑkuhɪntɪŋkɑbʊtsu	shokuhintenkabutsu
と	ADP	tə	to
し	VERB	ʃi	shi
て	SCONJ	ti	te
使用	VERB	ʃɪju	shiyou
さ	AUX	sɑ	sa
れる	AUX	ɹiɹ̩u	reru
。	PUNCT	.	.

正室	NOUN	sɪʃɪtsu	seishitsu
は	ADP	hɑ	ha
横山	PROPN	jowkowjɑmə	yokoyama
長	NOUN	t͡ʃu	chou
隆	PROPN	tɑkɑʃi	takashi
の	ADP	now	no
娘	NOUN	musum	musume
。	PUNCT	.	.

そして	CCONJ	sowʃajt	soshite
、	PUNCT	,	,
いわゆる	ADJ	ajwejjʊɹu	iwayuru
オーストロファシズム	PROPN	usjətɹ̩ɑfu	oosutorofu
体制	NOUN	tejsej	taisei
と	ADP	tə	to
呼ば	VERB	jowbə	yoba
れる	AUX	ɹiɹ̩u	reru
一	NUM	it͡ʃi	ichi
種	NOUN	tejn	tane
の	ADP	now	no
カトリック	NOUN	kætɔɹɪku	katorikku
の	ADP	now	no
権威	NOUN	kɛni	ken'i
に	ADP	ni	ni
基づい	VERB	mowtɑzu	motozu
た	AUX	tɑ	ta
権威主義体制	NOUN	kɛnɪʃud͡ʒi	ken'ishugi
を	ADP	wow	wo
打ち立て	VERB	ʌt͡ʃi	uchi
た	AUX	tɑ	ta
。	PUNCT	.	.

ただ	CCONJ	tɑdə	tada
、	PUNCT	,	,
カダフィ	PROPN	kædɑfi	kadafi
政権	NOUN	sajkən	seiken
の	ADP	now	no
弾圧	NOUN	dænætsu	dan'atsu
から	ADP	kɛɹə	kara
市民	NOUN	ʃɪmɪn	shimin
を	ADP	wow	wo
守る	VERB	məmɔɹu	mamoru
軍事行動	NOUN	ɡʌnd͡ʒəkawdu	gunjikoudou
の	ADP	now	no
指揮権	NOUN	ʃɪkɪkən	shikiken
について	ADP	nitsut	nitsuite
は	ADP	hɑ	ha
アメリカ	PROPN	əmɛɹɪkə	amerika
に	ADP	ni	ni
委ね	VERB	judejn	yudane
られ	AUX	ɹɛɹ	rare
た	AUX	tɑ	ta
まま	NOUN	mɑmə	mama
で	ADP	di	de
、	PUNCT	,	,
週末	NOUN	ʃʌʊmɑtsu	shuumatsu
にかけて	ADP	najkejkit	nikakete
NATO	PROPN	nejtow	NATO
で	ADP	di	de
協議	VERB	kjd͡ʒi	kyougi
さ	AUX	sɑ	sa
れ	AUX	ɹej	re
ます	AUX	mɑsu	masu
。	PUNCT	.	.

茨城町	PROPN	ajbɹ̩ɑki	ibaraki
は	ADP	hɑ	ha
4	NUM	4	4
日	NOUN	nɪt͡ʃi	nichi
、	PUNCT	,	,
対象	NOUN	tejʃu	taishou
の	ADP	now	no
2286	NUM	2286	2286
世帯	NOUN	sətaj	setai
の	ADP	now	no
ほとんど	NOUN	howtəndow	hotondo
に対し	ADP	ni	ni
、	PUNCT	,	,
口座	NOUN	kuzə	kouza
振り込み	NOUN	fʊɹikowmi	furikomi
で	ADP	di	de
手当	NOUN	tiejt	teate
を	ADP	wow	wo
支給	VERB	ʃɪkjəu	shikyuu
し	AUX	ʃi	shi
た	AUX	tɑ	ta
。	PUNCT	.	.

体	NOUN	kɑɹɑdə	karada
の	ADP	now	no
歪み	NOUN	hɪzumi	hizumi
を	ADP	wow	wo
改善	VERB	kajzən	kaizen
し	AUX	ʃi	shi
たい	AUX	taj	tai
と	ADP	tə	to
思っ	VERB	owmɑtsu	omotsu
て	SCONJ	ti	te
行き	AUX	ajki	iki
まし	AUX	mæʃi	mashi
た	AUX	tɑ	ta
。	PUNCT	.	.

また	CCONJ	mɑtə	mata
ガス	NOUN	ɡɑsu	gasu
マン	NOUN	mæn	man
という	ADP	toju	toiu
未	NOUN	hitsud͡ʒi	hitsuji
編入	NOUN	hɛnjəu	hennyuu
領域	NOUN	ɹajwiki	ryouiki
も	ADP	mow	mo
ある	VERB	ɹ̩u	aru
。	PUNCT	.	.

『	PUNCT	(	(
名探偵	NOUN	majtɑntɛaj	meitantei
コナン	PROPN	kownən	konan
』	PUNCT	)	)
と	ADP	tə	to
の	ADP	now	no
6	NUM	6	6
度	NOUN	du	do
目	NOUN	mi	me
の	ADP	now	no
タイアップ	NOUN	tajəpu	taiappu
。	PUNCT	.	.

この	DET	kownow	kono
後	NOUN	nɑt͡ʃi	nochi
、	PUNCT	,	,
オーガスタ	PROPN	uɡɑsutə	oogasuta
は	ADP	hɑ	ha
トゥー	NOUN	tuu	touu
ロン	PROPN	ɹɑn	ron
沖	NOUN	owki	oki
に	ADP	ni	ni
移動	VERB	ɪdu	idou
し	AUX	ʃi	shi
、	PUNCT	,	,
艦砲	NOUN	kænpu	kanpou
射撃	NOUN	ʃæɡɛki	shageki
を	ADP	wow	wo
続け	VERB	tsuzjuk	tsuzuke
た	AUX	tɑ	ta
。	PUNCT	.	.

同党	NOUN	dawtu	doutou
は	ADP	hɑ	ha
前回	NOUN	zɛŋkaj	zenkai
選	NOUN	sɛn	sen
で	ADP	di	de
は	ADP	hɑ	ha
、	PUNCT	,	,
蒲島	PROPN	kɑmə	kama
氏	NOUN	ʃi	shi
を	ADP	wow	wo
全面	NOUN	zɛnmɛn	zenmen
支援	VERB	ʃajn	shien
し	AUX	ʃi	shi
た	AUX	tɑ	ta
自民党	PROPN	d͡ʒajmɪntu	jimintou
に	ADP	ni	ni
対抗	VERB	tejajku	taikou
し	AUX	ʃi	shi
、	PUNCT	,	,
別	ADJ	bɛtsu	betsu
の	AUX	now	no
候補	NOUN	khow	kouho
を	ADP	wow	wo
擁立	VERB	jɹɪtsu	youritsu
し	AUX	ʃi	shi
た	AUX	tɑ	ta
。	PUNCT	.	.

生地	NOUN	kid͡ʒi	kiji
は	ADP	hɑ	ha
ほんのり	ADV	hɑnɔɹi	honnori
甘く	ADJ	æməku	amaku
て	SCONJ	ti	te
しっとり	ADV	ʃɪtɔɹi	shittori
し	VERB	ʃi	shi
